publishedAt,platfrom,authorDisplayName,likeCount,textDisplay,label
15/03/2025,Twitter,gifhran,0,allahuakbar presiden prabowo subianto,Positif
15/03/2025,Twitter,deon25271,0,tolong banyak lapang perkrjaan bikin ribet ngalampar kerja embarrassed,Negatif
22/03/2025,Twitter,olga.sinata,0,amin suara presiden doa tuhan maha dengar,Positif
20/03/2025,Twitter,arabmacho,0,keren presiden muantab presiden,Positif
12/03/2025,Twitter,arol.botak,0,semangat presiden prabowo benar rakyat indonesia dukung,Positif
15/03/2025,Twitter,anakmanisse2504,0,ngk salah pilih presiden prabowofealing prabowo baik indonesiabangga prabowoluar tuhan memberkatikesehatan,Positif
15/03/2025,Twitter,chenjinlong21,0,perintah jajan rakyat tertawa,Positif
15/03/2025,Twitter,desckppp,0,mantap,Positif
15/03/2025,Twitter,nur_sahar,0,kabul hajat ye allah amin,Positif
15/03/2025,Twitter,hirsan.hafiz,0,thr lbrn,Positif
15/03/2025,Twitter,ekbalpratama,0,mantap pakk majuu teruss,Positif
13/03/2025,Twitter,riis332,0,sehat presiden ku dukung presiden ku salm kota jmber hadir kerja nyata,Positif
18/03/2025,Twitter,user369057006,0,btl skli sbnrx utama,Positif
17/03/2025,Twitter,orizha.latifa,0,sehat presiden,Positif
09/04/2025,Twitter,fajar_cmf,0,sehat boss gemoy,Positif
19/03/2025,Twitter,yys480,0,allahumma solli a sayyidina muhammad,Positif
02/04/2025,Twitter,lord_suryar,0,sayang menteri beliau baik,Netral
18/03/2025,Twitter,syahrialwirayudha,0,semangat prabowo,Positif
14/03/2025,Twitter,nazripjt793,0,nyala presiden ku,Positif
13/02/2025,Twitter,putri67483,0,bukti bagi,Negatif
11/02/2025,Twitter,lemansyh123,0,sehat presiden,Positif
18/03/2025,Twitter,anis.supriati,0,,Positif
13/03/2025,Twitter,budi_alfathani,0,amin moga rakyat makmur,Positif
29/03/2025,Twitter,mfallera12,0,bantu uang ktp bentuk aplikasi verifikasi muka cair uang bravo p prabowo terima kasih,Netral
29/03/2025,Twitter,nur.kholis1370,0,tuju haai raja,Positif
28/03/2025,Twitter,user93184975103798,0,mantap presiden ku,Positif
28/03/2025,Twitter,dobeleegomed4j,0,bansos puasa klur mkn,Netral
27/03/2025,Twitter,musdi307,0,assalamualaikum mantap,Positif
25/03/2025,Twitter,aditrisnandgputro,0,masyarakat makan gerat sekolah gerat,Positif
16/03/2025,Twitter,yanamulyana592,0,semangat jahat kelamin prabowo anak anak bangsa indonesia lapar doa moga presiden prabowo sehat,Positif
16/03/2025,Twitter,riki_kurnia_pratama,0,sekolah dijadikam ajang bisnis rahasia wali wali murid indonesia,Negatif
26/04/2025,Twitter,atiaminlesa471,0,guru honor paud kb tolong,Netral
10/02/2025,Twitter,roan586,0,sehat presiden moga lindung allah swt moga periode aamiin,Positif
16/03/2025,Twitter,abun8105,0,kalah kerja rakyat utama rakyat mandiri,Negatif
13/03/2025,Twitter,captain_cakep,0,sehat prabowo periode,Positif
15/03/2025,Twitter,pijol2211,0,prabowo lngsng inti,Positif
19/03/2025,Twitter,sam.ul.ul,0,bukti presiden ku titip percaya ku,Positif
14/03/2025,Twitter,tinitini_79,0,sehat sehat bapa,Positif
14/03/2025,Twitter,jamillenk1994,0,sehat presiden,Positif
14/03/2025,Twitter,panglipur23,0,anis dikit otewe,Negatif
20/04/2025,Twitter,subair621,0,regar jajah sekolah,Negatif
13/03/2025,Twitter,ameliautama89,0,sehat selallu pimpin bangsa selam,Positif
18/03/2025,Twitter,arman.abdulrachman7,0,presiden indonesia uang prabowo kaya raya the baik,Positif
13/03/2025,Twitter,rafanata7,0,saran baik kualitas sdm didik prasarana guru,Positif
02/04/2025,Twitter,hilmibagus4,0,harga sembilan bahan pokok turun ajah lowong kerja banyak sulit,Negatif
13/03/2025,Twitter,muhammadhodden425,0,terima kasih prabowo,Positif
13/03/2025,Twitter,yahmuda0,0,tuju,Positif
13/03/2025,Twitter,ziahtiansyah,0,semangat dn sehat,Positif
13/03/2025,Twitter,alqory121115,0,nyala presiden,Positif
18/03/2025,Twitter,komandan.mustofa,0,maju nkri presiden ri,Positif
13/03/2025,Twitter,katrinapermata,0,aamiin,Positif
13/03/2025,Twitter,_scorpioo83,0,makan anak anak kerja anggur,Positif
02/04/2025,Twitter,erfandicicik123,0,syurga balas presiden,Positif
17/03/2025,Twitter,sarahperulu,0,tuhan yesus berkat prabowo subianto,Positif
13/03/2025,Twitter,user1192202770819,0,semangat presiden moga sehat jalan amanah,Positif
10/02/2025,Twitter,kistam.bojong,0,gajih guru tambain kasi mkn,Netral
09/03/2025,Twitter,rian04852,0,sehat jahat kelamin presidenqu agr mnjdi pimpin indonesia,Positif
09/03/2025,Twitter,perjuangan8837,0,hidup prabowo,Positif
11/03/2025,Twitter,subair621,0,papua baik yanpek,Positif
09/03/2025,Twitter,bapakrohidmh,0,bukti,Positif
09/03/2025,Twitter,muhammad86815,0,mantap prabowo gas kenn,Positif
09/03/2025,Twitter,suprianto903,0,dukung tuju moga presiden sehat selaluh diberih bijak teguh,Positif
09/03/2025,Twitter,tanpanama25451,0,makan sekolah,Positif
11/03/2025,Twitter,ujah.ujah,0,asslamulaikum persiden duot komsi buah kilang anak indonesia kerja klang iindonesia biayar kerja lihat l,Positif
09/03/2025,Twitter,isrokyus,0,rakyat bangga dng bijak mu presiden moga berkah umur,Positif
09/03/2025,Twitter,vanic303,0,presiden,Positif
09/03/2025,Twitter,bukan.sapa.sapa56,0,susah pergi due,Netral
11/03/2025,Twitter,tessa.gades.macang,0,rakyat bantu desa perna usaha ibuk uda,Negatif
09/03/2025,Twitter,user3801575234787,0,jahat kelamin prabowo subianto yes,Positif
10/03/2025,Twitter,treznoadymotor,0,nyala presiden,Positif
10/03/2025,Twitter,jujunsupriatna457,0,wakil prabowo mantap pa dedy mulyadisama pa dedy arah,Positif
10/03/2025,Twitter,linaperlis,0,pas hidup residen,Positif
10/03/2025,Twitter,panji.santi,0,prabowo hati malaikat semangat presiden indonesia,Positif
10/03/2025,Twitter,lukmatarakan,0,mantap,Positif
10/03/2025,Twitter,umarmustafa002,0,mang,Positif
10/03/2025,Twitter,yuliyana3136,0,semangat presiden ku,Positif
11/03/2025,Twitter,iiihhh45,0,lihat entar ubah,Positif
10/03/2025,Twitter,morasutanmora,0,bersikan,Positif
10/03/2025,Twitter,berto7509,0,nkri maju kalbar kurung sdm,Positif
10/03/2025,Twitter,witri_endangsr,0,sekolah,Positif
11/03/2025,Twitter,dewi.parwati.a3,0,prabowo sekolah gratis anak ibu janda terima kasih,Positif
10/03/2025,Twitter,syufia091194,0,sehat jahat kelamin prabowo,Positif
10/03/2025,Twitter,merbildef16,0,moga sekolah akses jalan baik skolah nyaman,Positif
10/03/2025,Twitter,rijalbae43,0,takbir,Positif
10/03/2025,Twitter,joni.akmal7,0,kasih bantu modal usaha tani,Positif
10/03/2025,Twitter,ugaktului1,0,generasi bangsa indonesia bidang didik perhati,Netral
10/03/2025,Twitter,kesayangsuamiku,0,sya persiden prabowo presiden,Positif
10/03/2025,Twitter,bangsalimsalim585,0,contoh terus,Positif
10/03/2025,Twitter,user4172176166800,0,prabowo bravo,Positif
11/03/2025,Twitter,anv.revn,0,keren semangat tugas presiden,Positif
10/03/2025,Twitter,user369013050501,0,tua butu uang,Positif
23/02/2025,Twitter,ripkiifk,0,ngunu ya akeh seng prasangka buruk jan heran,Positif
23/02/2025,Twitter,sultankuala_,0,menteri agama pulang negeri,Negatif
23/02/2025,Twitter,rp..karel.tola.o.c,0,dukung mantap,Positif
23/02/2025,Twitter,kumieslelee,0,collab timothy ronald bikin rencana bikin sekolah,Netral
23/02/2025,Twitter,ameliaaa977,0,semangat presiden,Positif
23/02/2025,Twitter,dhadnshamdani.99,0,anis,Netral
23/02/2025,Twitter,alambima8,0,butuh mkn gratis butuh didik gratis alhamdulillah masyarakat indonesia mkn bantu mkn gratis,Positif
23/02/2025,Twitter,herakoll,0,pajak rakyat rakyat hebat prabowo doa,Positif
23/02/2025,Twitter,ruslanmodenei2,0,kepala desa korupsi tolong jahat kelamin bersih jahat kelamin sulteng,Negatif
23/02/2025,Twitter,yuzarsil8,0,gas kasih kendor,Positif
24/02/2025,Twitter,nayaonggo,0,ubur ubur ikan lele presiden lee,Positif
24/02/2025,Twitter,met.sukses.selalu,0,tuju,Positif
24/02/2025,Twitter,rudhimukhtar,0,dukung rakyat belakang,Positif
24/02/2025,Twitter,kevinkastria,0,butuh gaji layak sekolah gratis pas kerja gaji gimana,Negatif
16/03/2025,Twitter,dedysetiawan33,0,asalamulaikum,Netral
14/03/2025,Twitter,ayutarla1,0,amin,Positif
14/03/2025,Twitter,angga_nich13,0,sehat,Positif
16/03/2025,Twitter,bangslsthai,0,mantap presidenq,Positif
16/03/2025,Twitter,nr1055,0,prof mahfud md ppatk alir t kemenkeu gemanah kabar presiden ku bersih,Netral
16/03/2025,Twitter,jamal11081995,0,mantap semangat,Positif
16/03/2025,Twitter,kenzaundangan2,0,maju,Positif
16/03/2025,Twitter,ajir522,0,moga nasehat bimbing jalan lurus amin,Positif
16/03/2025,Twitter,rahman81931,0,buktiin,Negatif
16/03/2025,Twitter,momod_gabut,0,sehat komandan,Positif
16/03/2025,Twitter,dermayu80,0,moga presiden pintar prabowo,Positif
16/03/2025,Twitter,dialee16_,0,belakang mu,Positif
16/03/2025,Twitter,rahmatsyarifuddi1,0,terima kasih penting rakyat moga lapang rezeki lapang hati lapang,Positif
10/02/2025,Twitter,mohamad.sahril4,0,masya allah,Positif
10/02/2025,Twitter,rangga..geni,0,jos,Positif
10/02/2025,Twitter,nazurulh1288671728999,0,siap pangan makan gizi tanah subur laut luas contoh terna modern ikan cina makan gizi,Positif
24/03/2025,Twitter,niko.r314,0,sejahterahkan honorer pres,Positif
23/03/2025,Twitter,aleta.blandina,0,amin yarobol al amin,Positif
22/03/2025,Twitter,aceng_cnc,0,mohon pa sekolah tk daptar uwang juta daptar kola sekaranh,Positif
21/03/2025,Twitter,pejuang_rm.80,0,,Positif
13/03/2025,Twitter,ded_0107,0,skolah cipta sdm sdm pun anak adalh bekal kelak indonesia maju,Positif
13/03/2025,Twitter,suryarahmatagung,0,dukung,Positif
13/03/2025,Twitter,www.zehan05,0,sehat prabowo rakyat indonesia,Positif
13/03/2025,Twitter,andripipe01,0,presidentq moga lindung allah swt,Netral
13/03/2025,Twitter,chandrarisyandie150488,0,astaghfirullah masya allah alhamdulillah,Positif
13/03/2025,Twitter,sutarno0781,0,semangat tuhan mu,Positif
02/03/2025,Twitter,is76857,0,trimasih prabowo hati dn beribawa jebanggaan rakyat keperduliaan sehat selslu presiden,Positif
02/03/2025,Twitter,sibli_anang070779,0,mantap p prasiden tukung mu,Positif
26/02/2025,Twitter,sepisendiri8,0,doa prabowo sehat jasmani rohani jauh buruk maju yok doa,Positif
25/02/2025,Twitter,arumsari6585,0,moga sehat umur presiden prabowo pilih han ku no sehat,Positif
26/02/2025,Twitter,orinrusdian,0,tolong masarakat kaya bntuan perintah anak fpt,Positif
26/02/2025,Twitter,bangdaraofficial,0,gas,Positif
26/02/2025,Twitter,akungamesaja4,0,skl p presiden indonesia baik daerah tunjang th diberhentiikan tolong uang daerah cek,Positif
26/02/2025,Twitter,satriomomo,0,mantap persidenku,Positif
26/02/2025,Twitter,futra.11088,0,moga sehat jahat kelamin prabowo rakyat dukung jahat kelamin,Positif
26/02/2025,Twitter,ujege3,0,mantap bosqu,Positif
22/02/2025,Twitter,alifalfarizky44,0,semangat,Positif
27/02/2025,Twitter,takdirali88,0,subahanauloh prabowo hormat rakyat sumatra utara lahir batin dukung yawa taruh amin yaropbal alamin,Positif
27/02/2025,Twitter,bunda.as0,0,didik nomor,Negatif
27/02/2025,Twitter,t_sellou,0,bravo prabowo,Positif
27/02/2025,Twitter,kelas_vi_grils,0,kali presiden blak blak bantu rakyat terimaksih pa pa prabowo maju yerus indonesia,Positif
27/02/2025,Twitter,majlis.cinta.rasul,0,makan gratis program bahan rakyat tani nelayan indonesia pikir program,Positif
20/02/2025,Twitter,dedi513,0,makan gratis bpknya rumah,Netral
19/02/2025,Twitter,aulian14,0,sehat prabowo,Positif
19/02/2025,Twitter,narwinneved,0,maju presiden ri prabowo subianto priode,Positif
19/02/2025,Twitter,aqadja752,0,moga capai tki,Positif
20/02/2025,Twitter,sl1722,0,anies rt,Negatif
20/02/2025,Twitter,user4560125347778,0,sehat,Positif
09/03/2025,Twitter,tiwik377,0,sehat prabowo,Positif
20/03/2025,Twitter,hanyaanakkampung___,0,butuh bntuan emg uang skarng token listrik diskon lihat isi token plng sdikit ngk uang mikir diskon,Netral
16/03/2025,Twitter,aidilmusliadi29,0,presiden baik utama jujur,Netral
16/03/2025,Twitter,adinnugraha34,0,proritaskn ptani biaya skolah anak anak bkalnya,Netral
16/03/2025,Twitter,sudirayu1122,0,riau hadir jahat kelamin prabowo,Positif
16/03/2025,Twitter,fiki.cha.rantao,0,cocok,Positif
16/03/2025,Twitter,wahajirealshop,0,moga umur ter capai citaya amin,Positif
15/03/2025,Twitter,chairil577,0,ayo rakyak,Positif
12/03/2025,Twitter,utility_05,0,sehat presiden,Positif
12/03/2025,Twitter,nazh675,0,presiden,positif
15/03/2025,Twitter,imansyah759,0,semangat pa prabowo dukung penuh juang bapa sayang,Positif
22/02/2025,Twitter,nazichzain4,0,betel prabowo presiden maju,Positif
13/03/2025,Twitter,anggitleni,0,mantap pokok honorer sama pegawai gaji gaji akal maaf jaga sekolah sd gaji jt,Positif
12/03/2025,Twitter,makuwa08,0,,Positif
12/03/2025,Twitter,rohana.btr,0,mantap presiden ku,Positif
12/03/2025,Twitter,yinz.cas,0,yallah jaga persiden dallam lindung mu amin,Netral
12/03/2025,Twitter,amran.gunawan3,0,tuju lanjut prabowo rakyat indonesia dukung,Positif
12/03/2025,Twitter,fasal876,0,tolong persiden kapolsek camat lamuru kabupaten bone sulawesi selatan datang ancam membunu,Positif
12/03/2025,Twitter,subairi.aja.subai,0,sya hormat dn harga prabowo mana bijak tuk jalan maju dn makmur rakyat sht slamat presiden doa kbrikan,Positif
12/03/2025,Twitter,m.sahlan57,0,gusdur,Netral
12/03/2025,Twitter,tfuadi3,0,dusta adil jokowi,Negatif
12/03/2025,Twitter,anis_slatri,0,keluar biaya rumah sakit operasi,Positif
12/03/2025,Twitter,nuh.hendra,0,asalam ml wm wb cobak camat lalan desa desa tuwa tinggal,Netral
12/03/2025,Twitter,ismail.alamsah.sa,0,jahat kelamin miskin gaji pegaguran gaji,Negatif
12/03/2025,Twitter,nugie.videography,0,tuju presiden semuga jeneng paring sehat panjang umur amin,Positif
12/03/2025,Twitter,tasyatasya7338,0,amin moga bowo kasih sehat lindung alloh swt,Positif
01/03/2025,Twitter,budi.budiman837,0,umur rakyat dukung salam aceh allah besama,Positif
12/03/2025,Twitter,abipelembang,0,baca tulis doain moga sehat,Netral
12/03/2025,Twitter,miswan489,0,sehat jahat kelamin maju cinta masarakat mati butuh bela,Positif
12/03/2025,Twitter,noviyanti90022,0,pa butuh cari kerja gampang nyogok kontrak,Positif
12/03/2025,Twitter,top_pro_multimedia,0,prabowo bos senggol tolong,Positif
12/03/2025,Twitter,abifur86,0,berat kitap hormat tentara salah hormat,Netral
12/03/2025,Twitter,picky.bengkulu,0,goot jahat kelamin mengap anggota beci,Positif
12/03/2025,Twitter,hariantoahin,0,libas hbis presiden prabowo subianto presiden indonesia raya jngn ksh ruang jngn ksh sempat takp penjara hukum berat,Positif
12/03/2025,Twitter,user5303268514105,0,utama tindak korupsi kejam ajar mn mn,Positif
12/03/2025,Twitter,irwan8007,0,bersih,Positif
12/03/2025,Twitter,deniedenie17,0,stop pecabat anggar jalan stop lebih baik uang ya rakyat,Positif
12/03/2025,Twitter,gengster.reval,0,uang koruptor gimanah polisi gajih rakyat,Netral
12/03/2025,Twitter,asidi868,0,yah rakyat mati pajak rakyat sitah,Negatif
12/03/2025,Twitter,anisakurniawatiiiii,0,tolong honorer perhati,Netral
12/03/2025,Twitter,hamita500,0,srmoga alloh swt presiden ri,Positif
12/03/2025,Twitter,auliaaulia61865,0,,Positif
12/03/2025,Twitter,user42088518397285,0,amin,Positif
12/03/2025,Twitter,inayahariati,0,sehat sehat presiden,Positif
12/03/2025,Twitter,nahda54yasmin45,0,smangat prabowo moga seht amin,Positif
22/02/2025,Twitter,bob74796,0,presiden prabowo perhati rakyat pelosok desa terima gaji perintah sulit,Positif
22/02/2025,Twitter,nafiskevl,0,sehat sehat pimpin gerindra,Positif
22/02/2025,Twitter,war2164,0,pidato bikin adem rakyat,Positif
22/02/2025,Twitter,juberi71,0,moga sehat prabowo presiden pilih ku,Positif
22/02/2025,Twitter,arsylarahman,0,dukung niat prabowo salam suport prov gorontalo,Positif
22/02/2025,Twitter,lancar4759,0,moga didik paud sejahtera desa colok lurah,Positif
22/02/2025,Twitter,asfluarbiasa,0,rakyat cerdas prabowo subianto mudah provokasi,Positif
22/02/2025,Twitter,putihbetta,0,sehat prabowo slamat indonesia,Positif
22/02/2025,Twitter,juraida1969,0,aamiin,Positif
23/02/2025,Twitter,duha5861,0,mantap,Positif
23/02/2025,Twitter,normadu4,0,jalan diplosok kasi jalan,Negatif
23/02/2025,Twitter,andri_g8,0,pelosok ambruk sekolah baik,Negatif
23/02/2025,Twitter,updatejadwalbolahari,0,sekrg butuh lowong indonesia pinter lamar kerja usia bawah,Negatif
23/02/2025,Twitter,sar.bain,0,aamiin,Positif
01/03/2025,Twitter,rumahbomar,0,sehat presiden,positif
28/02/2025,Twitter,mama.mirza17,0,,Positif
28/02/2025,Twitter,omanrukman3,0,pa hji prabowo kmi cinta kmi hormat tolong tolong,Positif
28/02/2025,Twitter,bunseng62,0,presiden rajin pidato bicara rakyat butuh lapang kerja makan gratis,Positif
01/03/2025,Twitter,idrissafangat,0,moga jahat kelamin prabowo sehat kuat hindar ganggu jalan berantas korupsi,Positif
01/03/2025,Twitter,awal.slow,0,alfatiha prabowo mndukungmu alfatihah ternak banteng sekutu karma,negatif
01/03/2025,Twitter,kkanda5000,0,didi combojer,Negatif
21/02/2025,Twitter,wenarshaka,0,ruu ampas aset godok,Negatif
21/02/2025,Twitter,anggaramadan997,1,janji doang manaa bukti,Negatif
21/02/2025,Twitter,geraldizilzidan,0,tuju,Positif
21/02/2025,Twitter,hayani.syakir,0,hebat residen merdeka indonesia,Positif
22/02/2025,Twitter,edianuslase2,0,tamat sekolah lowong kerja kurang,Negatif
21/02/2025,Twitter,sugi2550,0,sehat umur presiden ku,Positif
22/02/2025,Twitter,user9822683228030,0,prabowo presiden,Positif
22/02/2025,Twitter,chici7044,0,sekolah anak selesai renov gedung bangku anak ajar lantai meja lipat,Netral
22/02/2025,Twitter,fast_media.id,0,apbn apbd mesti palah jalan negeri alas kunjung dinas negeri hemat uang usul rakyat rakyat,Positif
22/02/2025,Twitter,annnnnnnh_,0,swadaya pangan pegang aparat desa sawa alat bagi pajang doang tani make alat bayar aparat desa,Negatif
22/02/2025,Twitter,suburno.dikrama,0,bukti bukti sayang rakyat mohon bukti brantas tuntas koupsi negri mohon,Positif
22/02/2025,Twitter,zainadin.zidane,0,tolong salur dana desa rakyat kaya kades,Negatif
20/02/2025,Twitter,devi46388,0,tolong intimidasi kades kades prabowo gibran rakabuming,Netral
20/02/2025,Twitter,abahcik0,0,anak makan indonesia gede makan kerja negeri,Negatif
20/02/2025,Twitter,atoilah9,0,leber mana bukti janji sehat gratis subsidi listrik subsidi bbm subsidi rumah sekolah gratis angkot gratis kuliah gratis makan gratis fakta nyata detik janji laksana makan gratis jalan kerja akal rakyat rakyat ruu transfaran,Negatif
20/02/2025,Twitter,imnot.monooo,0,berantas koruptor anies baswedan,Negatif
21/02/2025,Twitter,raden.andi_nurjaya7,0,semangat jenderal rakyat barisamu team survei lapang,Positif
21/02/2025,Twitter,yunie6942,0,bukti kerja janda anak suami tinggal bantu apa biaya anak sekolah bayar anak yatim abai,Negatif
21/02/2025,Twitter,suin.jaelani,0,susah cari kerja malas,Netral
02/03/2025,Twitter,taktau4190,0,pasmi hama hama baik generasi,Positif
21/02/2025,Twitter,user3568404218807,0,bilang cari kerja susah jujur lulus sd tidak punya kerja kerja kerja proyek kerja uang halal lihat setatus kerja,Positif
21/02/2025,Twitter,putri.okta91,0,tuju boros,Positif
21/02/2025,Twitter,zulfadli.batu.bar,0,isa nabi allah swt pimpin umat zaman seluler wa,Netral
21/02/2025,Twitter,caliakclah,0,mantap sekolah gratisin buku rks hapus umr sthun angkat pns,Positif
21/02/2025,Twitter,yatimah506,0,tuju arah singkir,Positif
20/02/2025,Twitter,asmawiismawiyah,0,sehat umur prabowo allah jauh buat zolim,Positif
20/02/2025,Twitter,samudracinta08,0,keluar mubazir dana adede prabowo manfaat pribadi kepala desa salam prbowo,Negatif
20/02/2025,Twitter,zhafirparker,0,anis janji sekolah gratis ntah gimana wujud prabowo nyata benerin sekolah keluh kocak,Positif
20/02/2025,Twitter,user5349653188044,0,dana desa tolong hapus,Negatif
20/02/2025,Twitter,aliridhobilfaqih,0,baris niat,Positif
20/02/2025,Twitter,yuyun.mardiah,0,biasa mkn haram susah jahat kelamin mau haram tamak pikir enga mati pertangung jawab,Negatif
18/02/2025,Twitter,cakra.adijaya0,0,tuju presiden,Positif
20/02/2025,Twitter,keprerrt07,0,sehat prabowo,Positif
18/02/2025,Twitter,mhzmhz8687,1,hahaha mubazir tri wakil tri staf tri blablalaba,Negatif
18/02/2025,Twitter,mamymikmamymihka,0,sehat butuh pimpin,Positif
19/02/2025,Twitter,humaidi125,0,lucu yah,Positif
12/03/2025,Twitter,.alldyrm,0,main capek,Negatif
11/03/2025,Twitter,adietalestari,0,doa sehat moga lindung allah,Positif
11/03/2025,Twitter,lulu.maharaja,0,allahu akbar,Positif
11/03/2025,Twitter,sibabahnot,0,prabowo mantapp,Positif
11/03/2025,Twitter,ilhamboy94,0,moga korupsi habis berantas prabowo rakyat perhati modal usaha salam lulus sd,Negatif
11/03/2025,Twitter,orizha.latifa,0,sehat,Positif
11/03/2025,Twitter,julie0503barbar,0,keren mu prabowo subianto presiden baik hebat ku,Positif
11/03/2025,Twitter,penyemangat835,0,terima kasih presiden ri maap aji akhirat butuh ilmu aji sekolah aji selamat akhirat,negatif
11/03/2025,Twitter,dhispillspill,0,mantap senang dengernya he semangat sehat,Positif
11/03/2025,Twitter,ilun.tm,0,salah tingkat anggur henti honorer juta juta murid makan anak mulus janji politik korban,negatif
11/03/2025,Twitter,yunitasapri,0,mohon bantuanx,Positif
11/03/2025,Twitter,yunitasapri,0,mohon bantuanx anggota dewan pangkep tipu uang,negatif
11/03/2025,Twitter,bacot6932,0,ijin min thr pojok pajak,Netral
11/03/2025,Twitter,dieyahyanxbogardu,0,adol mas rugi bati,Negatif
11/03/2025,Twitter,user2303438261710,0,kmi gedung sekolah,Negatif
11/03/2025,Twitter,vallencee_080,0,moga sehat sukses presiden,Positif
11/03/2025,Twitter,sabrina.n.h,0,amin,Netral
11/03/2025,Twitter,muh.junaidi3,0,mantap pa dukung bapa perabowo,Positif
11/03/2025,Twitter,darksystemtp,0,prabowo ancam rezim,Positif
21/02/2025,Twitter,steammotorpga,0,banyak omong,Negatif
21/02/2025,Twitter,cuternawatiali,0,amin,Netral
06/03/2025,Twitter,dirga.chello123,0,tolong sekolah,Negatif
06/03/2025,Twitter,youneverwalkalone_0,0,bismillah moga pimpin lindung allah aamiin,Positif
06/03/2025,Twitter,agus621080,0,dana desa henti,Negatif
06/03/2025,Twitter,nanafix4,0,bowo gempar niat baik sehat bowo,Positif
06/03/2025,Twitter,nurlitahasanah815,0,tolong pa,Negatif
06/03/2025,Twitter,aniphone10,0,hidup perabowo,Positif
06/03/2025,Twitter,anicasuriabidin,0,anggar mubazir dpr,Negatif
06/03/2025,Twitter,amara892,0,prabowo baik sejarah berani korupsi prabowo,Positif
06/03/2025,Twitter,siti.nurhayati3679,0,presiden buka lowong kerja pabrik rakya indonesia kerja si pulang ketemu anak suami istri tkasih,Netral
06/03/2025,Twitter,jaguar7966,0,seng terima kasih pecat wae pakk peabowo,Positif
06/03/2025,Twitter,m.fadlie28,0,nyala prabowo,Positif
06/03/2025,Twitter,muhammad.arifin0227,0,mantap,Positif
06/03/2025,Twitter,anakkecil2324,0,mantap rugi tebal kantong ngamuk ngamuk sewa mahasewa lontong bungkus demo mayoritas masyarakat,Positif
05/03/2025,Twitter,ipul.kalapa,0,semangat persidenku,Positif
05/03/2025,Twitter,amiirtamnge,0,moga bapa allah lindung bapa jalan tugas tanggung amin yaa allah,Positif
05/03/2025,Twitter,hendrideofranata,0,percaya kmu moga kuat mnghadapi uji,Positif
05/03/2025,Twitter,awkstore1,0,niat pangkas kabinet pangkas nambah gaji jabat pangkas,Negatif
05/03/2025,Twitter,mahmudii1972,0,ora mutu blas,Negatif
05/03/2025,Twitter,mamah.khayila,0,moga sehat persiden yngbaik,Positif
05/03/2025,Twitter,achmad.sugiri,0,bicara bukti omon omon doang jls takut jokowi turun presiden,Positif
05/03/2025,Twitter,mamiqgagah6,0,curhat tolong wo,Negatif
06/03/2025,Twitter,parto.pardy,0,sehat persidenku kuat basmi haya penting kepitangannya rakyat,Netral
03/03/2025,Twitter,rudipernandes4,0,mantap president,Positif
04/03/2025,Twitter,sharifsungkar1,0,pidato omon omon forever gilir ktemu mulyono greges,Positif
04/03/2025,Twitter,masnahizel,0,mantap,Negatif
04/03/2025,Twitter,nila10682,0,sehat presiden prabowo panjang umur allah amiin,Positif
04/03/2025,Twitter,nurtaniaputrimuha,0,mantap allahu akbar allahu akbar allahu akbar,Positif
04/03/2025,Twitter,novalnurpratama,0,amin amin amin,Netral
04/03/2025,Twitter,nu12h454n,0,nampak muka idealis hitung berubahentahlah sebab,Negatif
04/03/2025,Twitter,jamal.jamal714,0,dana desa pantau pikir mubadir,Negatif
04/03/2025,Twitter,sebutsajamamen,0,contoh mahasewa,Netral
14/03/2025,Twitter,muhkasmal.achoy,0,suka prabowo lebih baik loh pinda rohingya pungut biaya eh lupa bawa abah yah,Negatif
14/03/2025,Twitter,hendradiantir,0,doa presiden moga pimpin ri cinta rakyatx suka bantu rakyatx berantas rampok gas pol presiden qu,Positif
14/03/2025,Twitter,firmansyah8757,0,madep pa,Positif
05/03/2025,Twitter,sudah_01_04adaygpunya,0,amin amin yarobal al amin,Netral
05/03/2025,Twitter,.bundadyfa,0,dana bos,Netral
05/03/2025,Twitter,halim_bicep,0,maaf uang tuk makan anak sekolah periksa takut korupsi,negatif
05/03/2025,Twitter,siati.laing,0,prabowo,Positif
07/03/2025,Twitter,ningsih.herlina,0,merinding dengar pidato prabowo moga allah panjang umur aamiin,Positif
07/03/2025,Twitter,muh_yswar,0,naik derajat rakyat,Positif
07/03/2025,Twitter,sang_uzi,0,terima kasih mentingin rakyat,Positif
07/03/2025,Twitter,user8729073727139,0,presiden baik sejarah presiden sukarno sehat jahat kelamin moga papak pajang umur melidugi nkri,Positif
07/03/2025,Twitter,kkslow11..._,0,sanggup makan anak anak jahat kelamin prabowo grindra pilih gampang cari kerja ginjal pakta cari kerja susah uang,Negatif
07/03/2025,Twitter,eko.s6357,0,jos jos dados brjung bratas korupsi jahat kelamin,Positif
07/03/2025,Twitter,user484622381288,0,uang bantu buka lapang kerja turun harga sembilan bahan pokok bbm obat gratis sekolah gratis tutup jual online pedang jual jaman,Negatif
07/03/2025,Twitter,sopandi886,0,usirr pa tdakk patuh mhh,Negatif
07/03/2025,Twitter,bambang.sabdo007,0,ura nuswantoro,Netral
07/03/2025,Twitter,silvi.yani256,0,masyaallah prabowo,Positif
07/03/2025,Twitter,mahasmaraladies,0,mantap keren prabowo,Positif
07/03/2025,Twitter,ar94164,0,,Positif
